Apartment_id,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
2789,03-06-2022,3,18000,900,Ground out of 4,Carpet Area,Mayur Vihar 3,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2790,31-05-2022,1,13000,550,3 out of 3,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2791,29-04-2022,2,10000,450,4 out of 5,Super Area,Palam,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2792,29-04-2022,2,10000,470,2 out of 4,Super Area,Pul Prahlad Pur,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2793,10-05-2022,3,23000,125,3 out of 4,Super Area,"Khirki extension, Malviya Nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2794,27-05-2022,1,20000,400,3 out of 4,Carpet Area,Lajpat Nagar 4,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2795,23-05-2022,4,150000,2600,2 out of 2,Carpet Area,Vasant Vihar,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner
2796,14-05-2022,3,25000,1500,5 out of 10,Carpet Area,"DJA Apartments, Dwarka Sector 13",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2797,10-05-2022,2,21000,80,3 out of 4,Super Area,Dwarka Sector 17,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2798,04-07-2022,3,30000,1100,3 out of 3,Carpet Area,Dwarka Sector 9,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2799,04-06-2022,2,22000,1000,4 out of 5,Super Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2800,29-04-2022,2,14000,800,3 out of 5,Super Area,Mehrauli,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2801,23-05-2022,2,7000,50,2 out of 5,Super Area,Dwarka Sector 14,Delhi,Furnished,unknown,1,Contact Owner
2802,23-05-2022,2,18500,1000,2 out of 5,Super Area,"Kishangarh, Vasant Kunj",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2803,18-05-2022,1,8500,550,2 out of 3,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,1,Contact Agent
2804,18-05-2022,1,8000,450,Ground out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,1,Contact Agent
2805,05-07-2022,2,10000,670,2 out of 4,Super Area,Ram Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2806,14-05-2022,2,15000,700,1 out of 3,Super Area,Dwarka,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2807,05-05-2022,3,37000,125,3 out of 4,Super Area,"Vikram Vihar, Lajpat Nagar",Delhi,Semi-Furnished,,2,Contact Owner
2808,30-06-2022,3,90000,1872,1 out of 5,Super Area,Greater Kailash 1,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2809,18-05-2022,2,12000,650,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
2810,18-05-2022,2,13000,550,1 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent
2811,21-05-2022,2,22000,84,Ground out of 4,Carpet Area,Paschim Vihar,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2812,19-06-2022,1,4000,90,Ground out of 2,Super Area,Gopalpur,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2813,04-06-2022,2,12000,1000,1 out of 4,Super Area,Laxmi Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2814,14-05-2022,1,9000,65,3 out of 4,Super Area,Lado Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2815,05-05-2022,2,14000,75,2 out of 4,Super Area,Pandav Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2816,06-07-2022,1,15000,250,Ground out of 4,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors,1,Contact Agent
2817,10-05-2022,2,12500,900,3 out of 4,Super Area,Surya Apartment pocket a11,Delhi,Unfurnished,Bachelors,2,Contact Owner
2818,06-07-2022,3,30000,900,3 out of 4,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2819,01-07-2022,2,9500,650,Ground out of 3,Super Area,Mayur Vihar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2820,19-05-2022,2,15000,900,4 out of 5,Super Area,Bhagwati Garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2821,19-05-2022,1,12000,800,3 out of 5,Super Area,Rohini Sector 3,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2822,30-06-2022,1,8000,410,2 out of 4,Carpet Area,Dwarka Sector 23B,Delhi,Unfurnished,Bachelors,1,Contact Owner
2823,05-05-2022,3,70000,1500,2 out of 3,Super Area,Rajouri Garden,Delhi,Furnished,Bachelors/Family,3,Contact Owner
2824,21-05-2022,4,250000,2800,2 out of 3,Carpet Area,Safdarjung Enclave,Delhi,Unfurnished,Bachelors/Family,4,Contact Owner
2825,24-06-2022,3,31500,1800,2 out of 4,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2826,22-06-2022,2,30000,1400,Ground out of 4,Carpet Area,"Sarita Vihar, Mathura Road",Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2827,14-05-2022,3,60000,1600,3 out of 4,Super Area,Greater Kailash,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner
2828,04-06-2022,3,35000,1200,3 out of 4,Carpet Area,Rajouri Garden,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2829,03-07-2022,3,55000,1150,2 out of 4,Carpet Area,"Vikram Vihar, Lajpat Nagar",Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
2830,05-05-2022,2,20000,110,Ground out of 2,Super Area,Karawal Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2831,03-06-2022,1,6500,300,3 out of 3,Super Area,"Tagore Garden, Rajouri Garden, Najafgarh Road",Delhi,Furnished,Bachelors/Family,1,Contact Owner
2832,23-06-2022,2,17000,750,1 out of 4,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2833,09-07-2022,1,9300,450,1 out of 4,Carpet Area,Paschim Vihar Block A6,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
2834,30-06-2022,2,7500,410,2 out of 4,Super Area,Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2835,08-06-2022,2,20000,800,2 out of 5,Super Area,Janakpuri,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2836,29-04-2022,3,18000,120,4 out of 5,Super Area,Bhalswa,Delhi,Furnished,Bachelors/Family,3,Contact Owner
2837,20-06-2022,1,15000,650,2 out of 4,Carpet Area,Saket,Delhi,Furnished,Bachelors,1,Contact Agent
2838,14-05-2022,2,13000,400,2 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent
2839,29-04-2022,2,20000,810,3 out of 3,,Vikaspuri,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2840,22-06-2022,3,12000,700,1 out of 3,Super Area,"Indraprastha Extension, Patparganj",Delhi,Furnished,Bachelors/Family,2,Contact Owner
2841,30-06-2022,2,40000,1125,Ground out of 2,Super Area,Krishna Park,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2842,30-06-2022,2,8000,600,4 out of 5,Super Area,Rohini Sector 7,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2843,21-05-2022,3,95000,1300,1 out of 4,Carpet Area,South Extension 1,Delhi,Furnished,Bachelors,3,Contact Agent
2844,09-06-2022,3,68000,1450,2 out of 4,Carpet Area,Lajpat Nagar 3,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2845,05-05-2022,3,18000,110,1 out of 5,Super Area,Tri Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2846,28-06-2022,4,130000,,1 out of 3,Carpet Area,Anand Niketan,Delhi,Semi-Furnished,Bachelors,6,Contact Agent
2847,28-06-2022,4,150000,4000,3 out of 3,Carpet Area,West End,Delhi,Semi-Furnished,Bachelors,7,Contact Agent
2848,28-06-2022,3,75000,2500,1 out of 3,Carpet Area,Sarvodaya Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent
2849,06-06-2022,4,110000,3000,2 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,5,Contact Agent
2850,28-06-2022,4,150000,3500,3 out of 3,Carpet Area,Vasant Vihar,Delhi,Semi-Furnished,Bachelors,6,Contact Agent
2851,30-05-2022,1,10000,240,4 out of 5,Super Area,Malviya Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner
2852,18-05-2022,3,24000,1250,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent
2853,23-05-2022,3,28000,1000,2 out of 5,Super Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2854,01-07-2022,3,28000,900,2 out of 4,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Unfurnished,Bachelors,2,Contact Owner
2855,07-07-2022,2,18000,900,Ground out of 4,Carpet Area,Jhilmil Colony,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2856,18-05-2022,3,27000,1250,3 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
2857,18-05-2022,2,17000,650,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2858,29-04-2022,3,350000,3200,1 out of 2,Super Area,Sundar Nagar,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner
2859,29-04-2022,2,25000,900,2 out of 3,Super Area,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2860,18-05-2022,3,16500,1250,2 out of 4,Carpet Area,Chattarpur Extension,Delhi,Unfurnished,Bachelors,2,Contact Agent
2861,29-06-2022,2,14000,60,3 out of 3,Carpet Area,Rohini Sector 21,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
2862,29-04-2022,2,18000,90,3 out of 4,,Mahaveer Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2863,10-05-2022,2,10000,55,3 out of 4,Super Area,Peera Garhi,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2864,29-04-2022,2,10000,50,1 out of 2,Super Area,Dwarka Sector 8,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2865,24-05-2022,4,100000,400,Ground out of 4,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,4,Contact Agent
2866,08-07-2022,2,25000,680,2 out of 4,Carpet Area,Pitampura,Delhi,Furnished,Bachelors,1,Contact Agent
2867,15-06-2022,2,22999,756,2 out of 4,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2868,05-05-2022,2,6000,500,2 out of 3,Super Area,Jaitpur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2869,02-06-2022,2,40000,900,Ground out of 3,Carpet Area,Vasant Kunj,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2870,30-06-2022,3,250000,2000,3 out of 6,Super Area,Defence Colony,Delhi,Furnished,Bachelors/Family,3,Contact Owner
2871,30-06-2022,1,13000,40,3 out of 3,Carpet Area,Shalimar bagh,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2872,12-06-2022,1,14000,100,3 out of 3,Super Area,Chittaranjan Park,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2873,30-05-2022,2,20000,950,2 out of 3,Carpet Area,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2874,17-06-2022,1,5500,200,1 out of 4,Carpet Area,Sultanpur,Delhi,Furnished,Bachelors,1,Contact Owner
2875,06-07-2022,2,32000,900,Ground out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Agent
2876,10-05-2022,2,8000,750,1 out of 4,Super Area,Mehrauli,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2877,18-05-2022,3,25000,1400,3 out of 4,Carpet Area,Palam Extension,Delhi,Unfurnished,Family,3,Contact Agent
2878,30-06-2022,2,28000,100,2 out of 4,Carpet Area,Shalimar bagh,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2879,12-06-2022,2,22000,100,1 out of 2,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2880,12-06-2022,1,21000,100,Ground out of 1,Super Area,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2881,27-05-2022,2,30000,1000,2 out of 4,Super Area,"DDA Flats Sector E Pocket 1, Vasant Kunj",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2882,30-06-2022,1,12000,400,2 out of 4,Carpet Area,Lajpat Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
2883,23-06-2022,1,15000,70,2 out of 3,,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2884,23-05-2022,1,18000,,Ground,Carpet Area,"DDA Flat AD Block, Shalimar Bagh AD Block",Delhi,Furnished,Bachelors/Family,1,Contact Owner
2885,01-07-2022,2,18000,900,3 out of 4,Carpet Area,"Acharya Niketan, Mayur Vihar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2886,29-04-2022,1,10000,42,Ground out of 3,Super Area,Dwarka Sector 23,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2887,30-06-2022,1,16000,400,2 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2888,28-04-2022,2,20000,900,3 out of 3,Carpet Area,Amarpali Apartment,Delhi,Semi-Furnished,Bachelors,2,Contact Owner
2889,31-05-2022,4,28000,1500,2 out of 4,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2890,31-05-2022,1,7000,70,1 out of 4,Super Area,Palam,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2891,08-06-2022,2,30000,450,Ground out of 1,Carpet Area,Sethi floor nihal vihar,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2892,02-07-2022,2,15000,900,Ground out of 4,Carpet Area,Hari Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2893,11-05-2022,1,8000,,1 out of 5,Carpet Area,Main Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2894,07-07-2022,1,9000,400,2 out of 3,Carpet Area,Pitampura,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2895,05-06-2022,3,33500,150,2 out of 4,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2896,17-06-2022,1,9500,450,1 out of 3,Carpet Area,Neb Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2897,23-05-2022,2,10000,540,1 out of 4,Super Area,"Baljit Nagar, Patel Nagar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2898,30-06-2022,1,20000,400,3 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2899,18-05-2022,1,10000,450,2 out of 4,Carpet Area,"Chhattarpur Enclave Phase1, Chhattarpur",Delhi,Unfurnished,Bachelors/Family,1,Contact Agent
2900,10-05-2022,1,15000,700,4 out of 5,Super Area,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2901,16-06-2022,3,55000,1450,Ground out of 4,Carpet Area,Vasant Kunj,Delhi,Furnished,Bachelors,2,Contact Agent
2902,17-06-2022,2,20000,1000,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2903,24-06-2022,2,16000,550,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2904,31-05-2022,2,23000,900,2 out of 3,Carpet Area,"DDA Flats Block B3, Keshav Puram, Tri Nagar",Delhi,Furnished,Bachelors/Family,2,Contact Owner
2905,27-06-2022,3,150000,300,2 out of 2,Super Area,Panchsheel Park,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2906,02-07-2022,2,25000,1100,Ground out of 3,Super Area,New Delhi,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2907,24-06-2022,1,9000,600,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
2908,24-06-2022,1,11000,450,3 out of 4,Super Area,"Manak Vihar, Anand Vihar",Delhi,Semi-Furnished,Bachelors,1,Contact Owner
2909,21-06-2022,2,11500,550,2 out of 4,Carpet Area,Mayur Vihar 1,Delhi,Unfurnished,unknown,1,Contact Agent
2910,23-06-2022,3,16000,1000,1 out of 4,Super Area,Dwarka Mor,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2911,18-05-2022,3,23000,1250,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent
2912,18-05-2022,4,30000,1950,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent
2913,25-06-2022,3,110000,1750,4 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent
2914,04-06-2022,1,3500,25,3 out of 4,Super Area,Burari,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2915,12-06-2022,2,12100,700,3 out of 4,Carpet Area,Shadipur,Delhi,Unfurnished,Bachelors,1,Contact Agent
2916,04-07-2022,2,19000,1800,1 out of 2,Carpet Area,"Naveen Shahdara, Shahdara",Delhi,Unfurnished,Bachelors,1,Contact Owner
2917,25-05-2022,2,40000,1000,3 out of 3,Super Area,Greater Kailash 2,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2918,27-05-2022,2,8000,200,2 out of 3,Super Area,Najafgarh,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2919,05-07-2022,3,42000,1700,2 out of 4,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2920,04-06-2022,3,13000,70,Ground out of 4,Super Area,Pandav Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2921,05-07-2022,3,44000,1700,3 out of 4,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2922,25-06-2022,1,11000,450,1 out of 4,,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent
2923,05-07-2022,3,40000,1350,2 out of 3,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2924,31-05-2022,4,150000,2550,3 out of 4,Super Area,Greater Kailash 1,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent
2925,18-05-2022,2,13000,650,2 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent
2926,18-05-2022,2,17500,650,2 out of 4,,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent
2927,18-05-2022,3,14500,1250,1 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
2928,18-05-2022,3,24000,1250,2 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors,2,Contact Agent
2929,15-06-2022,3,30000,1000,3 out of 4,Carpet Area,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2930,31-05-2022,1,10000,500,2 out of 3,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2931,16-06-2022,1,10000,500,3 out of 4,Carpet Area,Neb Sarai,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2932,04-07-2022,3,90000,1550,2 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent
2933,14-06-2022,4,280000,3800,1 out of 4,Carpet Area,"Maharani Bagh, New Friends Colony",Delhi,Semi-Furnished,Bachelors/Family,5,Contact Agent
2934,28-06-2022,2,32000,1150,1 out of 4,Super Area,Shalimar bagh,Delhi,Unfurnished,Bachelors,2,Contact Owner
2935,26-05-2022,3,80000,2000,3 out of 4,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent
2936,29-04-2022,1,5500,30,2 out of 3,Carpet Area,B-7 veer Singh colony Budh vihar phase 2 delhi,Delhi,Furnished,Bachelors/Family,1,Contact Owner
2937,06-06-2022,1,6000,50,3 out of 4,Carpet Area,Mahavir Enclave Part 3,Delhi,Semi-Furnished,Bachelors,1,Contact Owner
2938,27-05-2022,3,30000,1205,2 out of 4,Super Area,Dwarka Sector 5,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2939,12-06-2022,3,42000,1450,2 out of 4,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2940,28-04-2022,1,5500,200,2 out of 4,Super Area,Pusa Institutional Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2941,08-06-2022,2,7000,350,2 out of 4,Super Area,Raj Nagar 2,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2942,20-06-2022,2,10000,700,Ground out of 1,Super Area,Sarojini Nagar,Delhi,Unfurnished,Bachelors,1,Contact Owner
2943,08-06-2022,1,17000,400,3 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2944,10-05-2022,1,18000,700,1 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2945,02-07-2022,2,14000,1000,1 out of 4,Carpet Area,"Arjun Garh, Aya Nagar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2946,21-06-2022,1,17000,450,1 out of 4,Carpet Area,"Paryavaran Complex, Sainik Farm",Delhi,Furnished,Bachelors/Family,1,Contact Agent
2947,01-06-2022,3,27000,1200,10 out of 10,Super Area,DS 19,Delhi,Semi-Furnished,Family,2,Contact Owner
2948,09-07-2022,3,25000,,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent
2949,29-04-2022,2,23000,900,3 out of 4,Super Area,"Lajpat Nagar II, null",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2950,14-06-2022,2,24500,84,1 out of 4,Carpet Area,Paschim Vihar,Delhi,Furnished,Bachelors,2,Contact Agent
2951,21-06-2022,1,10000,200,1 out of 2,Carpet Area,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2952,22-05-2022,2,35000,1300,2 out of 3,Super Area,Kalkaji,Delhi,Unfurnished,Bachelors,2,Contact Agent
2953,04-07-2022,2,27000,1300,Ground out of 2,Carpet Area,Aya Nagar Extension,Delhi,Furnished,Bachelors/Family,2,Contact Owner
2954,20-06-2022,1,7000,200,1 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent
2955,04-07-2022,1,5000,300,Ground out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2956,04-05-2022,2,5000,550,3 out of 4,Carpet Area,"Mohan Garden, Razapur Khurd",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
2957,30-05-2022,2,12000,,2 out of 2,Super Area,Uttam Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner
2958,22-05-2022,2,30000,750,2 out of 4,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors/Family,2,Contact Agent
2959,18-05-2022,2,25000,950,Ground out of 4,Carpet Area,"East End Apartments, Ph. 1ext near new Ashok nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner
2960,28-06-2022,1,6000,350,1 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent
2961,27-05-2022,3,45000,2000,3 out of 4,Super Area,Jangpura,Delhi,Unfurnished,Bachelors/Family,3,Contact Owner
2962,04-07-2022,3,40000,180,Ground out of 4,Carpet Area,Janakpuri,Delhi,Unfurnished,Bachelors,3,Contact Agent
2963,10-05-2022,2,8500,60,2 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner
2964,29-06-2022,2,16500,950,2 out of 4,Carpet Area,"Indraprastha Extension, Patparganj",Delhi,Unfurnished,Bachelors,1,Contact Agent
2965,22-05-2022,3,100000,1400,1 out of 4,Carpet Area,"Jangpura Extension, Jangpura",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent
2966,04-06-2022,3,52000,200,2 out of 3,Carpet Area,South Extension 1,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2967,12-05-2022,1,12500,450,2 out of 3,Carpet Area,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1,Contact Agent
2968,10-05-2022,2,14000,600,3 out of 4,Super Area,"V3s East Centre, Laxmi Nagar",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner
2969,27-06-2022,1,15000,350,1 out of 3,Super Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner
